x_0,x_1,y
-0.7195018220027785,0.1080722870780988,-2.025213889467945
-0.7828485177291129,0.3444801860796234,-3.0447923258796514
-0.43753243232198336,0.31884526938380353,-1.6926070840791982
0.4539892285737652,0.537294983835314,-0.5792760240361958
-0.7845181080882069,0.8320236902752158,-2.2417570752874
-0.5395720182102384,-0.9251748876476404,3.748008919514559
0.10970493878296672,-0.2581554322751225,2.2320091732405096
0.6595794862648263,0.6165029441286036,-1.0355175183340082
-0.3657222143545693,0.9057987901394899,-1.329611342182592
-0.41816432371976275,0.030114258463429078,-0.385471076996946
-0.4880698188647945,0.8720871400979266,-2.016607937100743
-0.6707843648359637,-0.910178761215342,1.8348988070101024
-0.12980587999392412,0.9847511281116741,-0.980137019241879
0.7833545325098279,0.49721603891389843,-0.05033602920198432
0.7815849817570497,0.7868932793957264,0.7716499556999554
0.037716720772898116,-0.368141896338414,0.13206228730732206
0.544024864221976,0.32332252633552216,0.40371887391320016
-0.25268454225257986,-0.8110666638769695,4.467122512097191
0.493579222698052,-0.47507896815427064,2.1668169016318686
0.8736263010675585,-0.5180588499886305,3.842958507650992
-0.754484135177028,0.6622253442498123,-1.4874146455034443
-0.6934313667510119,-0.6414633836845218,1.6702724959478283
0.198765583041687,0.7491240816749289,-0.8562657747008624
-0.6071306685708535,-0.37935265419981046,0.481167058664563
0.5548096764823551,0.9436528521219347,-1.611978424486934
0.0014823724046846287,-0.7122049948974984,2.3561937211572346
-0.9721274245835969,-0.5406879400022895,-0.24228873376478588
-0.7363555644269579,0.35531734722571495,-0.2814050225649587
-0.7563349907429378,0.012659863241266,0.8036322872204402
0.38852487128577295,0.16223321844180472,0.9305898416393934
-0.6004486966798848,0.6082490523645254,-1.6031955349646274
0.4308142592316033,0.4779680078310835,0.4288438228781324
-0.7378844968853735,-0.7524923926993108,0.9584272329668355
0.8551251020130153,-0.20484361235011872,2.700359452178402
-0.3981026164381205,-0.02283190929693335,-1.6838448820593774
0.32572842552716486,0.9112465140939399,-1.332371970779361
-0.42710754623589,0.8496168586240542,-3.617153258607996
-0.9502810172274874,0.11039608465364936,-2.1661340167619914
0.2679502233621702,-0.7882051924984934,3.708222838173066
-0.7193208058721747,-0.16177136136739234,0.9994068988342959
0.9324638242863634,0.19208510646874566,0.32881337806408173
0.8660464432004225,0.6087218312259415,-1.3539006752923575
-0.06523679688941697,0.5695268985043749,-3.668819431739818
-0.9643264320460245,-0.7817120064685301,0.5556020729584011
0.6588572297654727,0.5936341766503235,2.392003888712228
-0.5347185160671326,0.061539181198106974,0.27708739300030083
0.21203164140002184,0.7354779075520224,-1.3184964597535123
0.20621431467745133,-0.17485686145263934,1.5210082470830364
-0.2516319131856346,-0.14823582725298023,-1.016118611674117
0.30386205115994835,0.7349812635046498,-0.9634238385469867
-0.09220623584740051,-0.5043208740972838,1.5159129853629054
-0.5266752740048377,0.4920285604868928,-1.0968330467996719
0.6331375268478208,-0.7894438402917501,3.5028313291214013
-0.8668822860896437,0.18886732751290358,-0.3999717148793985
-0.7076535116146034,0.6493283809126826,-0.8379842553319715
-0.37933065215185113,-0.7122561340577147,0.8568093337328189
0.8419409449749005,-0.6689365545294437,3.5776294624443357
-0.4305598353241289,-0.6927732096158827,3.083923531531628
-0.7690198726692901,-0.9577039673271199,0.6762385423335372
-0.8892091816714798,-0.6507170581282946,0.024529278870549676
-0.8932361347456492,0.18228763222194244,0.5779729371306987
0.3614290535990128,-0.21273908633594352,1.0955632395758395
-0.3640178060959012,0.00905247404446019,1.5216986378817354
0.7500098844692171,0.702263253644412,-0.5970523347117908
-0.9130498759744161,-0.6370031808069518,2.316002061910199
-0.526510257791208,-0.5012248483355763,1.107425255685397
0.14246530348554542,-0.16747514859361545,1.2356444239954716
-0.901491760144812,-0.2527717230808568,1.668769707686806
0.04750589743527445,-0.7966561941925681,1.779047808376239
0.6669171075771194,-0.8960762670697915,2.017947545791744
0.8496837380361242,-0.801773716840249,2.5046669636882677
0.6871499031955055,0.8053062878552342,0.02887127812817586
0.9591413611731854,0.6040517605471871,-1.3147212321017032
0.5589550815426578,0.28496655199109533,1.1264928802115888
0.557992709156258,-0.7308955831737058,1.9810125578859266
0.0721360718952746,0.02844574038082892,1.6630572518671802
0.7151442882451151,-0.07440126881296827,-1.03031347902942
-0.22982100779929304,0.2791265424742202,-1.0746398678519022
-0.46707336499830787,-0.7204631780920863,-0.21261516004823733
-0.0442454519525084,-0.16622126281022997,-0.038032392696001005
-0.5348601189422526,-0.264976379769744,0.7427585417061785
-0.2672151003475052,-0.3450088711749091,0.7435760165525581
-0.24107184054614206,0.3714866909118908,-0.7374227913179385
-0.4062470508574294,0.8977158534306808,-1.8608636290988518
0.8326960390763558,-0.03817914339984285,1.612442566495985
-0.3432775899906224,0.07086957966000629,-0.9935527912537427
0.6971209775472491,0.30517468112020407,1.2936212562058917
0.6087836558941548,0.06544455213148037,1.6405605220166781
0.2658352585352415,-0.42368877163507657,1.9982507394614957
0.46978632462058156,-0.5951908137485633,2.7167013948689713
0.38959625763699646,0.7214381366517881,-0.2568620148579203
-0.7357943253969121,0.2287594810838396,1.3417600151664761
-0.8098085035401308,0.45143125654285376,-1.2997651876783483
-0.8310135623529595,0.8718796454012521,-2.3818560714900405
-0.7251841399243957,0.9177604918181608,-2.814232703918095
0.6017683521701933,0.18736400893270821,-0.30522233627305995
0.5652482092590938,0.5902296779661718,-1.359682934274325
0.8920541256346606,-0.4932332923216256,1.4897233970469936
0.18015179071661835,-0.8099016048711976,2.2292746188069423
0.2323314000482426,-0.6574173918144224,2.3814613121748023
0.1299012229448837,0.1448610280676994,0.3913212253616467
-0.06802969403754533,0.045263551026245574,-0.4240920735197494
0.5278467800131759,0.5984894330241333,0.7310524779848726
-0.015693568849141748,0.19918688304522458,0.8253453373613566
0.8624724713802037,-0.7605328229977544,2.7238898099536955
-0.765792868199779,-0.8245819761784632,0.7304549394924353
0.31572657008105565,-0.16278339841924105,1.6897212877493373
0.5486428322836865,0.3424628266171852,0.5516907665354206
-0.33272448334352367,0.7967330947230715,-2.8743179322047143
0.5250642941413046,-0.45893011817964857,1.8749442745161968
-0.271615964455892,-0.3711200395914742,1.2326599268014375
-0.6847767027500007,-0.7044332549156167,0.3243950205934789
0.8722549267514881,-0.12419192560249348,1.810482170793918
-0.23336035444518033,0.45937141735475584,-2.106925674412481
0.10598613050579986,0.8722799736769244,0.19761228316412183
0.5606029878187844,-0.041260871750919303,2.3910747163800545
-0.24728105303834758,0.9732630898486441,-1.9463245670386005
0.43552047200728694,0.9023893200076822,-0.5058038301690044
-0.7630428455659173,0.7010673583815652,-4.075099528128923
0.27414776798241514,-0.7561566433297748,1.130113394376632
0.17651599993844136,0.3721927302108976,-0.36164838063548366
-0.9753946282227943,-0.09136407631650689,-1.3647994970166397
0.6507990223926423,-0.40928194931182027,2.683759403646942
-0.08290383640289778,-0.11537174586421362,2.6451361860735236
